2025-09-03 23:18:55 status half-configured mate-menus:all 1.26.1+mint1
2025-09-03 23:18:55 status installed mate-menus:all 1.26.1+mint1
2025-09-03 23:18:55 trigproc man-db:amd64 2.12.0-4build2 <none>
2025-09-03 23:18:55 status half-configured man-db:amd64 2.12.0-4build2
2025-09-03 23:18:56 status installed man-db:amd64 2.12.0-4build2
2025-09-04 01:51:41 startup archives unpack
2025-09-04 01:51:42 upgrade ca-certificates:all 20240203 20240203
2025-09-04 01:51:42 status half-configured ca-certificates:all 20240203
2025-09-04 01:51:42 status unpacked ca-certificates:all 20240203
2025-09-04 01:51:42 status half-installed ca-certificates:all 20240203
2025-09-04 01:51:42 status triggers-pending man-db:amd64 2.12.0-4build2
2025-09-04 01:51:42 status unpacked ca-certificates:all 20240203
2025-09-04 01:51:42 startup packages configure
2025-09-04 01:51:42 configure ca-certificates:all 20240203 <none>
2025-09-04 01:51:42 status unpacked ca-certificates:all 20240203
2025-09-04 01:51:42 status half-configured ca-certificates:all 20240203
2025-09-04 01:51:43 status installed ca-certificates:all 20240203
2025-09-04 01:51:43 status triggers-pending ca-certificates:all 20240203
2025-09-04 01:51:43 trigproc man-db:amd64 2.12.0-4build2 <none>
2025-09-04 01:51:43 status half-configured man-db:amd64 2.12.0-4build2
2025-09-04 01:51:44 status installed man-db:amd64 2.12.0-4build2
2025-09-04 01:51:44 trigproc ca-certificates:all 20240203 <none>
2025-09-04 01:51:44 status half-configured ca-certificates:all 20240203
2025-09-04 01:51:44 status installed ca-certificates:all 20240203
2025-09-04 01:51:44 status triggers-pending ca-certificates-java:all 20240118
2025-09-04 01:51:44 trigproc ca-certificates-java:all 20240118 <none>
2025-09-04 01:51:44 status half-configured ca-certificates-java:all 20240118
2025-09-04 01:51:44 status installed ca-certificates-java:all 20240118
2025-09-04 03:32:56 startup archives unpack
2025-09-04 03:32:57 install libblkid1:i386 <none> 2.39.3-9ubuntu6.3
2025-09-04 03:32:57 status triggers-pending libc-bin:amd64 2.39-0ubuntu8.5
2025-09-04 03:32:57 status half-installed libblkid1:i386 2.39.3-9ubuntu6.3
2025-09-04 03:32:57 status unpacked libblkid1:i386 2.39.3-9ubuntu6.3
2025-09-04 03:32:57 install libbz2-1.0:i386 <none> 1.0.8-5.1build0.1
2025-09-04 03:32:57 status half-installed libbz2-1.0:i386 1.0.8-5.1build0.1
2025-09-04 03:32:57 status unpacked libbz2-1.0:i386 1.0.8-5.1build0.1
2025-09-04 03:32:57 install libcap2:i386 <none> 1:2.66-5ubuntu2.2
2025-09-04 03:32:57 status half-installed libcap2:i386 1:2.66-5ubuntu2.2
2025-09-04 03:32:57 status unpacked libcap2:i386 1:2.66-5ubuntu2.2
2025-09-04 03:32:57 install libcom-err2:i386 <none> 1.47.0-2.4~exp1ubuntu4.1
2025-09-04 03:32:57 status half-installed libcom-err2:i386 1.47.0-2.4~exp1ubuntu4.1
2025-09-04 03:32:57 status unpacked libcom-err2:i386 1.47.0-2.4~exp1ubuntu4.1
2025-09-04 03:32:58 install libgpg-error0:i386 <none> 1.47-3build2.1
2025-09-04 03:32:58 status half-installed libgpg-error0:i386 1.47-3build2.1
2025-09-04 03:32:58 status unpacked libgpg-error0:i386 1.47-3build2.1
2025-09-04 03:32:58 install libgcrypt20:i386 <none> 1.10.3-2build1
2025-09-04 03:32:58 status half-installed libgcrypt20:i386 1.10.3-2build1
2025-09-04 03:32:58 status unpacked libgcrypt20:i386 1.10.3-2build1
2025-09-04 03:32:58 install libgmp10:i386 <none> 2:6.3.0+dfsg-2ubuntu6.1
2025-09-04 03:32:58 status half-installed libgmp10:i386 2:6.3.0+dfsg-2ubuntu6.1
2025-09-04 03:32:58 status unpacked libgmp10:i386 2:6.3.0+dfsg-2ubuntu6.1
2025-09-04 03:32:58 install liblz4-1:i386 <none> 1.9.4-1build1.1
2025-09-04 03:32:58 status half-installed liblz4-1:i386 1.9.4-1build1.1
2025-09-04 03:32:58 status unpacked liblz4-1:i386 1.9.4-1build1.1
2025-09-04 03:32:58 install libpcre2-8-0:i386 <none> 10.42-4ubuntu2.1
2025-09-04 03:32:58 status half-installed libpcre2-8-0:i386 10.42-4ubuntu2.1
2025-09-04 03:32:58 status unpacked libpcre2-8-0:i386 10.42-4ubuntu2.1
2025-09-04 03:32:58 install libselinux1:i386 <none> 3.5-2ubuntu2.1
2025-09-04 03:32:58 status half-installed libselinux1:i386 3.5-2ubuntu2.1
2025-09-04 03:32:58 status unpacked libselinux1:i386 3.5-2ubuntu2.1
2025-09-04 03:32:58 install libmount1:i386 <none> 2.39.3-9ubuntu6.3
2025-09-04 03:32:58 status half-installed libmount1:i386 2.39.3-9ubuntu6.3
2025-09-04 03:32:58 status unpacked libmount1:i386 2.39.3-9ubuntu6.3
2025-09-04 03:32:58 install libncursesw6:i386 <none> 6.4+20240113-1ubuntu2
2025-09-04 03:32:58 status half-installed libncursesw6:i386 6.4+20240113-1ubuntu2
2025-09-04 03:32:58 status unpacked libncursesw6:i386 6.4+20240113-1ubuntu2
2025-09-04 03:32:59 install libssl3t64:i386 <none> 3.0.13-0ubuntu3.5
2025-09-04 03:32:59 status half-installed libssl3t64:i386 3.0.13-0ubuntu3.5
2025-09-04 03:32:59 status unpacked libssl3t64:i386 3.0.13-0ubuntu3.5
2025-09-04 03:32:59 install libsystemd0:i386 <none> 255.4-1ubuntu8.10
2025-09-04 03:32:59 status half-installed libsystemd0:i386 255.4-1ubuntu8.10
2025-09-04 03:32:59 status unpacked libsystemd0:i386 255.4-1ubuntu8.10
2025-09-04 03:32:59 install libudev1:i386 <none> 255.4-1ubuntu8.10
2025-09-04 03:32:59 status half-installed libudev1:i386 255.4-1ubuntu8.10
2025-09-04 03:32:59 status unpacked libudev1:i386 255.4-1ubuntu8.10
2025-09-04 03:32:59 install libapparmor1:i386 <none> 4.0.1really4.0.1-0ubuntu0.24.04.4
2025-09-04 03:32:59 status half-installed libapparmor1:i386 4.0.1really4.0.1-0ubuntu0.24.04.4
2025-09-04 03:32:59 status unpacked libapparmor1:i386 4.0.1really4.0.1-0ubuntu0.24.04.4
2025-09-04 03:32:59 install libdb5.3t64:i386 <none> 5.3.28+dfsg2-7
2025-09-04 03:32:59 status half-installed libdb5.3t64:i386 5.3.28+dfsg2-7
2025-09-04 03:32:59 status unpacked libdb5.3t64:i386 5.3.28+dfsg2-7
2025-09-04 03:32:59 install libdbus-1-3:i386 <none> 1.14.10-4ubuntu4.1
2025-09-04 03:32:59 status half-installed libdbus-1-3:i386 1.14.10-4ubuntu4.1
2025-09-04 03:32:59 status unpacked libdbus-1-3:i386 1.14.10-4ubuntu4.1
2025-09-04 03:32:59 install libfribidi0:i386 <none> 1.0.13-3build1
2025-09-04 03:32:59 status half-installed libfribidi0:i386 1.0.13-3build1
2025-09-04 03:32:59 status unpacked libfribidi0:i386 1.0.13-3build1
2025-09-04 03:33:00 install libglib2.0-0t64:i386 <none> 2.80.0-6ubuntu3.4
2025-09-04 03:33:00 status half-installed libglib2.0-0t64:i386 2.80.0-6ubuntu3.4
2025-09-04 03:33:00 status triggers-pending libglib2.0-0t64:amd64 2.80.0-6ubuntu3.4
2025-09-04 03:33:00 status unpacked libglib2.0-0t64:i386 2.80.0-6ubuntu3.4
2025-09-04 03:33:00 install libnettle8t64:i386 <none> 3.9.1-2.2build1.1
2025-09-04 03:33:00 status half-installed libnettle8t64:i386 3.9.1-2.2build1.1
2025-09-04 03:33:00 status unpacked libnettle8t64:i386 3.9.1-2.2build1.1
2025-09-04 03:33:00 install libhogweed6t64:i386 <none> 3.9.1-2.2build1.1
2025-09-04 03:33:00 status half-installed libhogweed6t64:i386 3.9.1-2.2build1.1
2025-09-04 03:33:00 status unpacked libhogweed6t64:i386 3.9.1-2.2build1.1
2025-09-04 03:33:00 install libp11-kit0:i386 <none> 0.25.3-4ubuntu2.1
2025-09-04 03:33:00 status half-installed libp11-kit0:i386 0.25.3-4ubuntu2.1
2025-09-04 03:33:00 status unpacked libp11-kit0:i386 0.25.3-4ubuntu2.1
2025-09-04 03:33:00 install libtasn1-6:i386 <none> 4.19.0-3ubuntu0.24.04.1
2025-09-04 03:33:00 status half-installed libtasn1-6:i386 4.19.0-3ubuntu0.24.04.1
2025-09-04 03:33:00 status unpacked libtasn1-6:i386 4.19.0-3ubuntu0.24.04.1
2025-09-04 03:33:00 install libgnutls30t64:i386 <none> 3.8.3-1.1ubuntu3.4
2025-09-04 03:33:00 status half-installed libgnutls30t64:i386 3.8.3-1.1ubuntu3.4
2025-09-04 03:33:00 status unpacked libgnutls30t64:i386 3.8.3-1.1ubuntu3.4
2025-09-04 03:33:00 install libkrb5support0:i386 <none> 1.20.1-6ubuntu2.6
2025-09-04 03:33:00 status half-installed libkrb5support0:i386 1.20.1-6ubuntu2.6
2025-09-04 03:33:00 status unpacked libkrb5support0:i386 1.20.1-6ubuntu2.6
2025-09-04 03:33:01 install libk5crypto3:i386 <none> 1.20.1-6ubuntu2.6
2025-09-04 03:33:01 status half-installed libk5crypto3:i386 1.20.1-6ubuntu2.6
2025-09-04 03:33:01 status unpacked libk5crypto3:i386 1.20.1-6ubuntu2.6
2025-09-04 03:33:01 install libkeyutils1:i386 <none> 1.6.3-3build1
2025-09-04 03:33:01 status half-installed libkeyutils1:i386 1.6.3-3build1
2025-09-04 03:33:01 status unpacked libkeyutils1:i386 1.6.3-3build1
2025-09-04 03:33:01 install libkrb5-3:i386 <none> 1.20.1-6ubuntu2.6
2025-09-04 03:33:01 status half-installed libkrb5-3:i386 1.20.1-6ubuntu2.6
2025-09-04 03:33:01 status unpacked libkrb5-3:i386 1.20.1-6ubuntu2.6
2025-09-04 03:33:01 install libgssapi-krb5-2:i386 <none> 1.20.1-6ubuntu2.6
2025-09-04 03:33:01 status half-installed libgssapi-krb5-2:i386 1.20.1-6ubuntu2.6
2025-09-04 03:33:01 status unpacked libgssapi-krb5-2:i386 1.20.1-6ubuntu2.6
2025-09-04 03:33:01 install libslang2:i386 <none> 2.3.3-3build2
2025-09-04 03:33:01 status half-installed libslang2:i386 2.3.3-3build2
2025-09-04 03:33:01 status unpacked libslang2:i386 2.3.3-3build2
2025-09-04 03:33:01 install libsqlite3-0:i386 <none> 3.45.1-1ubuntu2.4
2025-09-04 03:33:01 status half-installed libsqlite3-0:i386 3.45.1-1ubuntu2.4
2025-09-04 03:33:01 status unpacked libsqlite3-0:i386 3.45.1-1ubuntu2.4
2025-09-04 03:33:01 install libgpm2:i386 <none> 1.20.7-11
2025-09-04 03:33:01 status half-installed libgpm2:i386 1.20.7-11
2025-09-04 03:33:01 status unpacked libgpm2:i386 1.20.7-11
2025-09-04 03:33:01 install libncurses6:i386 <none> 6.4+20240113-1ubuntu2
2025-09-04 03:33:01 status half-installed libncurses6:i386 6.4+20240113-1ubuntu2
2025-09-04 03:33:01 status unpacked libncurses6:i386 6.4+20240113-1ubuntu2
2025-09-04 03:33:02 install libnghttp2-14:i386 <none> 1.59.0-1ubuntu0.2
2025-09-04 03:33:02 status half-installed libnghttp2-14:i386 1.59.0-1ubuntu0.2
2025-09-04 03:33:02 status unpacked libnghttp2-14:i386 1.59.0-1ubuntu0.2
2025-09-04 03:33:02 install libnuma1:i386 <none> 2.0.18-1build1
2025-09-04 03:33:02 status half-installed libnuma1:i386 2.0.18-1build1
2025-09-04 03:33:02 status unpacked libnuma1:i386 2.0.18-1build1
2025-09-04 03:33:02 install libpcap0.8t64:i386 <none> 1.10.4-4.1ubuntu3
2025-09-04 03:33:02 status half-installed libpcap0.8t64:i386 1.10.4-4.1ubuntu3
2025-09-04 03:33:02 status triggers-pending man-db:amd64 2.12.0-4build2
2025-09-04 03:33:02 status unpacked libpcap0.8t64:i386 1.10.4-4.1ubuntu3
2025-09-04 03:33:02 install libpng16-16t64:i386 <none> 1.6.43-5build1
2025-09-04 03:33:02 status half-installed libpng16-16t64:i386 1.6.43-5build1
2025-09-04 03:33:02 status unpacked libpng16-16t64:i386 1.6.43-5build1
2025-09-04 03:33:02 install libpsl5t64:i386 <none> 0.21.2-1.1build1
2025-09-04 03:33:02 status half-installed libpsl5t64:i386 0.21.2-1.1build1
2025-09-04 03:33:02 status unpacked libpsl5t64:i386 0.21.2-1.1build1
2025-09-04 03:33:02 install libusb-1.0-0:i386 <none> 2:1.0.27-1
2025-09-04 03:33:02 status half-installed libusb-1.0-0:i386 2:1.0.27-1
2025-09-04 03:33:02 status unpacked libusb-1.0-0:i386 2:1.0.27-1
2025-09-04 03:33:02 install libxkbcommon0:i386 <none> 1.6.0-1build1
2025-09-04 03:33:02 status half-installed libxkbcommon0:i386 1.6.0-1build1
2025-09-04 03:33:02 status unpacked libxkbcommon0:i386 1.6.0-1build1
2025-09-04 03:33:02 install fonts-wine:all <none> 9.0~repack-4build3
2025-09-04 03:33:02 status half-installed fonts-wine:all 9.0~repack-4build3
2025-09-04 03:33:03 status unpacked fonts-wine:all 9.0~repack-4build3
2025-09-04 03:33:03 install libbrotli1:i386 <none> 1.1.0-2build2
2025-09-04 03:33:03 status half-installed libbrotli1:i386 1.1.0-2build2
2025-09-04 03:33:03 status unpacked libbrotli1:i386 1.1.0-2build2
2025-09-04 03:33:03 install libsasl2-modules-db:i386 <none> 2.1.28+dfsg1-5ubuntu3.1
2025-09-04 03:33:03 status half-installed libsasl2-modules-db:i386 2.1.28+dfsg1-5ubuntu3.1
2025-09-04 03:33:03 status unpacked libsasl2-modules-db:i386 2.1.28+dfsg1-5ubuntu3.1
2025-09-04 03:33:03 install libsasl2-2:i386 <none> 2.1.28+dfsg1-5ubuntu3.1
2025-09-04 03:33:03 status half-installed libsasl2-2:i386 2.1.28+dfsg1-5ubuntu3.1
2025-09-04 03:33:03 status unpacked libsasl2-2:i386 2.1.28+dfsg1-5ubuntu3.1
2025-09-04 03:33:03 install libldap2:i386 <none> 2.6.7+dfsg-1~exp1ubuntu8.2
2025-09-04 03:33:03 status half-installed libldap2:i386 2.6.7+dfsg-1~exp1ubuntu8.2
2025-09-04 03:33:03 status unpacked libldap2:i386 2.6.7+dfsg-1~exp1ubuntu8.2
2025-09-04 03:33:03 install librtmp1:i386 <none> 2.4+20151223.gitfa8646d.1-2build7
2025-09-04 03:33:03 status half-installed librtmp1:i386 2.4+20151223.gitfa8646d.1-2build7
2025-09-04 03:33:03 status unpacked librtmp1:i386 2.4+20151223.gitfa8646d.1-2build7
2025-09-04 03:33:03 install libssh-4:i386 <none> 0.10.6-2ubuntu0.1
2025-09-04 03:33:03 status half-installed libssh-4:i386 0.10.6-2ubuntu0.1
2025-09-04 03:33:03 status unpacked libssh-4:i386 0.10.6-2ubuntu0.1
2025-09-04 03:33:03 install libcurl3t64-gnutls:i386 <none> 8.5.0-2ubuntu10.6
2025-09-04 03:33:03 status half-installed libcurl3t64-gnutls:i386 8.5.0-2ubuntu10.6
2025-09-04 03:33:03 status unpacked libcurl3t64-gnutls:i386 8.5.0-2ubuntu10.6
2025-09-04 03:33:04 install libduktape207:i386 <none> 2.7.0+tests-0ubuntu3
2025-09-04 03:33:04 status half-installed libduktape207:i386 2.7.0+tests-0ubuntu3
2025-09-04 03:33:04 status unpacked libduktape207:i386 2.7.0+tests-0ubuntu3
2025-09-04 03:33:04 install libproxy1v5:i386 <none> 0.5.4-4build1
2025-09-04 03:33:04 status half-installed libproxy1v5:i386 0.5.4-4build1
2025-09-04 03:33:04 status unpacked libproxy1v5:i386 0.5.4-4build1
2025-09-04 03:33:04 install glib-networking:i386 <none> 2.80.0-1build1
2025-09-04 03:33:04 status half-installed glib-networking:i386 2.80.0-1build1
2025-09-04 03:33:04 status unpacked glib-networking:i386 2.80.0-1build1
2025-09-04 03:33:04 install libcdparanoia0:i386 <none> 3.10.2+debian-14build3
2025-09-04 03:33:04 status half-installed libcdparanoia0:i386 3.10.2+debian-14build3
2025-09-04 03:33:04 status unpacked libcdparanoia0:i386 3.10.2+debian-14build3
2025-09-04 03:33:04 install libdw1t64:i386 <none> 0.190-1.1ubuntu0.1
2025-09-04 03:33:04 status half-installed libdw1t64:i386 0.190-1.1ubuntu0.1
2025-09-04 03:33:04 status unpacked libdw1t64:i386 0.190-1.1ubuntu0.1
2025-09-04 03:33:04 install libunwind8:i386 <none> 1.6.2-3build1.1
2025-09-04 03:33:04 status half-installed libunwind8:i386 1.6.2-3build1.1
2025-09-04 03:33:04 status unpacked libunwind8:i386 1.6.2-3build1.1
2025-09-04 03:33:04 install libgstreamer1.0-0:i386 <none> 1.24.2-1ubuntu0.1
2025-09-04 03:33:04 status half-installed libgstreamer1.0-0:i386 1.24.2-1ubuntu0.1
2025-09-04 03:33:04 status unpacked libgstreamer1.0-0:i386 1.24.2-1ubuntu0.1
2025-09-04 03:33:04 install liborc-0.4-0t64:i386 <none> 1:0.4.38-1ubuntu0.1
2025-09-04 03:33:04 status half-installed liborc-0.4-0t64:i386 1:0.4.38-1ubuntu0.1
2025-09-04 03:33:05 status unpacked liborc-0.4-0t64:i386 1:0.4.38-1ubuntu0.1
2025-09-04 03:33:05 install libgstreamer-plugins-base1.0-0:i386 <none> 1.24.2-1ubuntu0.3
2025-09-04 03:33:05 status half-installed libgstreamer-plugins-base1.0-0:i386 1.24.2-1ubuntu0.3
2025-09-04 03:33:05 status unpacked libgstreamer-plugins-base1.0-0:i386 1.24.2-1ubuntu0.3
2025-09-04 03:33:05 install libogg0:i386 <none> 1.3.5-3build1
2025-09-04 03:33:05 status half-installed libogg0:i386 1.3.5-3build1
2025-09-04 03:33:05 status unpacked libogg0:i386 1.3.5-3build1
2025-09-04 03:33:05 install libopus0:i386 <none> 1.4-1build1
2025-09-04 03:33:05 status half-installed libopus0:i386 1.4-1build1
2025-09-04 03:33:05 status unpacked libopus0:i386 1.4-1build1
2025-09-04 03:33:05 install libfreetype6:i386 <none> 2.13.2+dfsg-1build3
2025-09-04 03:33:05 status half-installed libfreetype6:i386 2.13.2+dfsg-1build3
2025-09-04 03:33:05 status unpacked libfreetype6:i386 2.13.2+dfsg-1build3
2025-09-04 03:33:05 install libfontconfig1:i386 <none> 2.15.0-1.1ubuntu2
2025-09-04 03:33:05 status half-installed libfontconfig1:i386 2.15.0-1.1ubuntu2
2025-09-04 03:33:05 status unpacked libfontconfig1:i386 2.15.0-1.1ubuntu2
2025-09-04 03:33:05 install libpixman-1-0:i386 <none> 0.42.2-1build1
2025-09-04 03:33:05 status half-installed libpixman-1-0:i386 0.42.2-1build1
2025-09-04 03:33:05 status unpacked libpixman-1-0:i386 0.42.2-1build1
2025-09-04 03:33:05 install libxcb-render0:i386 <none> 1.15-1ubuntu2
2025-09-04 03:33:05 status half-installed libxcb-render0:i386 1.15-1ubuntu2
2025-09-04 03:33:05 status unpacked libxcb-render0:i386 1.15-1ubuntu2
2025-09-04 03:33:06 install libxrender1:i386 <none> 1:0.9.10-1.1build1
2025-09-04 03:33:06 status half-installed libxrender1:i386 1:0.9.10-1.1build1
2025-09-04 03:33:06 status unpacked libxrender1:i386 1:0.9.10-1.1build1
2025-09-04 03:33:06 install libcairo2:i386 <none> 1.18.0-3build1
2025-09-04 03:33:06 status half-installed libcairo2:i386 1.18.0-3build1
2025-09-04 03:33:06 status unpacked libcairo2:i386 1.18.0-3build1
2025-09-04 03:33:06 install libtheora0:i386 <none> 1.1.1+dfsg.1-16.1build3
2025-09-04 03:33:06 status half-installed libtheora0:i386 1.1.1+dfsg.1-16.1build3
2025-09-04 03:33:06 status unpacked libtheora0:i386 1.1.1+dfsg.1-16.1build3
2025-09-04 03:33:06 install libvisual-0.4-0:i386 <none> 0.4.2-2build1
2025-09-04 03:33:06 status half-installed libvisual-0.4-0:i386 0.4.2-2build1
2025-09-04 03:33:06 status unpacked libvisual-0.4-0:i386 0.4.2-2build1
2025-09-04 03:33:06 install libvorbis0a:i386 <none> 1.3.7-1build3
2025-09-04 03:33:06 status half-installed libvorbis0a:i386 1.3.7-1build3
2025-09-04 03:33:06 status unpacked libvorbis0a:i386 1.3.7-1build3
2025-09-04 03:33:06 install libvorbisenc2:i386 <none> 1.3.7-1build3
2025-09-04 03:33:06 status half-installed libvorbisenc2:i386 1.3.7-1build3
2025-09-04 03:33:06 status unpacked libvorbisenc2:i386 1.3.7-1build3
2025-09-04 03:33:06 install gstreamer1.0-plugins-base:i386 <none> 1.24.2-1ubuntu0.3
2025-09-04 03:33:06 status half-installed gstreamer1.0-plugins-base:i386 1.24.2-1ubuntu0.3
2025-09-04 03:33:06 status unpacked gstreamer1.0-plugins-base:i386 1.24.2-1ubuntu0.3
2025-09-04 03:33:06 install libaa1:i386 <none> 1.4p5-51.1
2025-09-04 03:33:06 status half-installed libaa1:i386 1.4p5-51.1
2025-09-04 03:33:07 status unpacked libaa1:i386 1.4p5-51.1
2025-09-04 03:33:07 install libraw1394-11:i386 <none> 2.1.2-2build3
2025-09-04 03:33:07 status half-installed libraw1394-11:i386 2.1.2-2build3
2025-09-04 03:33:07 status unpacked libraw1394-11:i386 2.1.2-2build3
2025-09-04 03:33:07 install libavc1394-0:i386 <none> 0.5.4-5build3
2025-09-04 03:33:07 status half-installed libavc1394-0:i386 0.5.4-5build3
2025-09-04 03:33:07 status unpacked libavc1394-0:i386 0.5.4-5build3
2025-09-04 03:33:07 install libcaca0:i386 <none> 0.99.beta20-4build2
2025-09-04 03:33:07 status half-installed libcaca0:i386 0.99.beta20-4build2
2025-09-04 03:33:07 status unpacked libcaca0:i386 0.99.beta20-4build2
2025-09-04 03:33:07 install libcairo-gobject2:i386 <none> 1.18.0-3build1
2025-09-04 03:33:07 status half-installed libcairo-gobject2:i386 1.18.0-3build1
2025-09-04 03:33:07 status unpacked libcairo-gobject2:i386 1.18.0-3build1
2025-09-04 03:33:07 install libdv4t64:i386 <none> 1.0.0-17.1build1
2025-09-04 03:33:07 status half-installed libdv4t64:i386 1.0.0-17.1build1
2025-09-04 03:33:07 status unpacked libdv4t64:i386 1.0.0-17.1build1
2025-09-04 03:33:07 install libflac12t64:i386 <none> 1.4.3+ds-2.1ubuntu2
2025-09-04 03:33:07 status half-installed libflac12t64:i386 1.4.3+ds-2.1ubuntu2
2025-09-04 03:33:07 status unpacked libflac12t64:i386 1.4.3+ds-2.1ubuntu2
2025-09-04 03:33:07 install libjpeg-turbo8:i386 <none> 2.1.5-2ubuntu2
2025-09-04 03:33:07 status half-installed libjpeg-turbo8:i386 2.1.5-2ubuntu2
2025-09-04 03:33:07 status unpacked libjpeg-turbo8:i386 2.1.5-2ubuntu2
2025-09-04 03:33:08 install libjpeg8:i386 <none> 8c-2ubuntu11
2025-09-04 03:33:08 status half-installed libjpeg8:i386 8c-2ubuntu11
2025-09-04 03:33:08 status unpacked libjpeg8:i386 8c-2ubuntu11
2025-09-04 03:33:08 install libdeflate0:i386 <none> 1.19-1build1.1
2025-09-04 03:33:08 status half-installed libdeflate0:i386 1.19-1build1.1
2025-09-04 03:33:08 status unpacked libdeflate0:i386 1.19-1build1.1
2025-09-04 03:33:08 install libjbig0:i386 <none> 2.1-6.1ubuntu2
2025-09-04 03:33:08 status half-installed libjbig0:i386 2.1-6.1ubuntu2
2025-09-04 03:33:08 status unpacked libjbig0:i386 2.1-6.1ubuntu2
2025-09-04 03:33:08 install libsharpyuv0:i386 <none> 1.3.2-0.4build3
2025-09-04 03:33:08 status half-installed libsharpyuv0:i386 1.3.2-0.4build3
2025-09-04 03:33:08 status unpacked libsharpyuv0:i386 1.3.2-0.4build3
2025-09-04 03:33:08 install libwebp7:i386 <none> 1.3.2-0.4build3
2025-09-04 03:33:08 status half-installed libwebp7:i386 1.3.2-0.4build3
2025-09-04 03:33:08 status unpacked libwebp7:i386 1.3.2-0.4build3
2025-09-04 03:33:08 install libtiff6:i386 <none> 4.5.1+git230720-4ubuntu2.3
2025-09-04 03:33:08 status half-installed libtiff6:i386 4.5.1+git230720-4ubuntu2.3
2025-09-04 03:33:08 status unpacked libtiff6:i386 4.5.1+git230720-4ubuntu2.3
2025-09-04 03:33:08 install libgdk-pixbuf-2.0-0:i386 <none> 2.42.10+dfsg-3ubuntu3.2
2025-09-04 03:33:08 status half-installed libgdk-pixbuf-2.0-0:i386 2.42.10+dfsg-3ubuntu3.2
2025-09-04 03:33:08 status unpacked libgdk-pixbuf-2.0-0:i386 2.42.10+dfsg-3ubuntu3.2
2025-09-04 03:33:09 install libgstreamer-plugins-good1.0-0:i386 <none> 1.24.2-1ubuntu1.2
2025-09-04 03:33:09 status half-installed libgstreamer-plugins-good1.0-0:i386 1.24.2-1ubuntu1.2
2025-09-04 03:33:09 status unpacked libgstreamer-plugins-good1.0-0:i386 1.24.2-1ubuntu1.2
2025-09-04 03:33:09 install libgudev-1.0-0:i386 <none> 1:238-5ubuntu1
2025-09-04 03:33:09 status half-installed libgudev-1.0-0:i386 1:238-5ubuntu1
2025-09-04 03:33:09 status unpacked libgudev-1.0-0:i386 1:238-5ubuntu1
2025-09-04 03:33:09 install libiec61883-0:i386 <none> 1.2.0-6build1
2025-09-04 03:33:09 status half-installed libiec61883-0:i386 1.2.0-6build1
2025-09-04 03:33:09 status unpacked libiec61883-0:i386 1.2.0-6build1
2025-09-04 03:33:09 install libmp3lame0:i386 <none> 3.100-6build1
2025-09-04 03:33:09 status half-installed libmp3lame0:i386 3.100-6build1
2025-09-04 03:33:09 status unpacked libmp3lame0:i386 3.100-6build1
2025-09-04 03:33:09 install libmpg123-0t64:i386 <none> 1.32.5-1ubuntu1.1
2025-09-04 03:33:09 status half-installed libmpg123-0t64:i386 1.32.5-1ubuntu1.1
2025-09-04 03:33:09 status unpacked libmpg123-0t64:i386 1.32.5-1ubuntu1.1
2025-09-04 03:33:09 install libasyncns0:i386 <none> 0.8-6build4
2025-09-04 03:33:09 status half-installed libasyncns0:i386 0.8-6build4
2025-09-04 03:33:09 status unpacked libasyncns0:i386 0.8-6build4
2025-09-04 03:33:09 install libsndfile1:i386 <none> 1.2.2-1ubuntu5.24.04.1
2025-09-04 03:33:09 status half-installed libsndfile1:i386 1.2.2-1ubuntu5.24.04.1
2025-09-04 03:33:09 status unpacked libsndfile1:i386 1.2.2-1ubuntu5.24.04.1
2025-09-04 03:33:10 install libpulse0:i386 <none> 1:16.1+dfsg1-2ubuntu10.1
2025-09-04 03:33:10 status half-installed libpulse0:i386 1:16.1+dfsg1-2ubuntu10.1
2025-09-04 03:33:10 status unpacked libpulse0:i386 1:16.1+dfsg1-2ubuntu10.1
2025-09-04 03:33:10 install libspeex1:i386 <none> 1.2.1-2ubuntu2.24.04.1
2025-09-04 03:33:10 status half-installed libspeex1:i386 1.2.1-2ubuntu2.24.04.1
2025-09-04 03:33:10 status unpacked libspeex1:i386 1.2.1-2ubuntu2.24.04.1
2025-09-04 03:33:10 install libshout3:i386 <none> 2.4.6-1build2
2025-09-04 03:33:10 status half-installed libshout3:i386 2.4.6-1build2
2025-09-04 03:33:10 status unpacked libshout3:i386 2.4.6-1build2
2025-09-04 03:33:10 install libtag1v5-vanilla:i386 <none> 1.13.1-1build1
2025-09-04 03:33:10 status half-installed libtag1v5-vanilla:i386 1.13.1-1build1
2025-09-04 03:33:10 status unpacked libtag1v5-vanilla:i386 1.13.1-1build1
2025-09-04 03:33:10 install libtag1v5:i386 <none> 1.13.1-1build1
2025-09-04 03:33:10 status half-installed libtag1v5:i386 1.13.1-1build1
2025-09-04 03:33:10 status unpacked libtag1v5:i386 1.13.1-1build1
2025-09-04 03:33:10 install libtwolame0:i386 <none> 0.4.0-2build3
2025-09-04 03:33:10 status half-installed libtwolame0:i386 0.4.0-2build3
2025-09-04 03:33:10 status unpacked libtwolame0:i386 0.4.0-2build3
2025-09-04 03:33:10 install libv4lconvert0t64:i386 <none> 1.26.1-4build3
2025-09-04 03:33:10 status half-installed libv4lconvert0t64:i386 1.26.1-4build3
